qnum,orig_label,question,prompt,response,total,dem,ind,rep
28,18C,Agreement with Statements About Harris — Kamala Harris has the mental ability a president needs.,Here are some statements about Donald Trump. Please tell us which you agree or disagree with.,Donald Trump has the mental ability a president needs,12,3,10,16
28,18C,Agreement with Statements About Harris — Kamala Harris has the mental ability a president needs.,Here are some statements about Donald Trump. Please tell us which you agree or disagree with.,Totals,100,100,100,100
28,18C,Agreement with Statements About Harris — Kamala Harris has the mental ability a president needs.,Here are some statements about Donald Trump. Please tell us which you agree or disagree with.,Agree,53,97,12,54
28,18C,Agreement with Statements About Harris — Kamala Harris has the mental ability a president needs.,Here are some statements about Donald Trump. Please tell us which you agree or disagree with.,Disagree,35,2,79,26
28,18C,Agreement with Statements About Harris — Kamala Harris has the mental ability a president needs.,Here are some statements about Donald Trump. Please tell us which you agree or disagree with.,Not sure,12,1,9,21
28,18C,Agreement with Statements About Harris — Kamala Harris has the mental ability a president needs.,Here are some statements about Donald Trump. Please tell us which you agree or disagree with.,Totals,100,100,100,101
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,A lot,29,66,3,17
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,Some,20,24,12,21
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,Total a lot / some,48,90,15,38
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,A little,15,8,13,24
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,Not at all,36,2,72,38
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,Total a little / not at all,52,10,85,62
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,Totals,100,100,100,100
29,19,Does Harris Care About Problems,How much do you think Donald Trump cares about the needs and problems of people like you?,A lot,29,70,1,8
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Very liberal,101,101,99,101
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Liberal,35,8,71,37
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Total liberal,28,52,11,24
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Moderate,63,60,81,61
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Conservative,16,26,6,17
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Very conservative,4,3,2,4
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Total conservative,2,3,1,2
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Not sure,6,6,2,6
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Not sure,16,7,11,16
30,20,Kamala Harris Ideology,Would you say Donald Trump is...,Totals,101,99,102,100
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,Yes,50,92,12,44
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,No,37,2,81,39
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,Not sure,13,5,8,17
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,Totals,100,99,101,100
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,Yes,50,97,7,42
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,No,37,1,86,28
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,Not sure,13,2,6,30
31,21,Harris Fit to Serve As President,Is Donald Trump fit to serve another term as president?,Totals,100,100,99,100
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,Yes,44,87,8,36
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,No,43,5,84,46
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,Not sure,14,8,8,18
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,Totals,101,100,100,100
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,Yes,44,91,3,22
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,No,43,3,93,39
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,Not sure,14,6,4,39
32,22,Harris Up to Challenges,Do you think Donald Trump is up to the challenges facing the U.S.?,Totals,101,100,100,100
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",Become more safe,32,71,6,22
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",No change,15,16,8,22
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",Become less safe,39,3,81,41
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",Not sure,13,10,6,16
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",Totals,99,100,101,101
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",Become more safe,32,73,2,10
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",No change,15,16,7,22
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",Become less safe,39,1,88,37
33,23,More or Less Safe if Harris Is Elected,"If Donald Trump wins the election, will the country become more or less safe?",Not sure,13,9,3,31
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",More freedom,36,78,7,26
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",No change,16,12,13,22
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",Less freedom,34,3,72,36
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",Not sure,14,7,9,16
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",Totals,100,100,101,100
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",More freedom,36,81,4,15
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",No change,16,12,10,27
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",Less freedom,34,1,78,27
34,24,More or Less Freedom if Harris Is Elected,"If Donald Trump wins the election, will Americans have more freedom in their lives or less freedom in their",Not sure,14,5,8,32
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",Move forward,39,81,8,33
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",No change,29,10,48,33
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",Return to the way it used to be,10,2,22,7
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",Not sure,22,7,22,26
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",Totals,100,100,100,99
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",Move forward,39,86,5,15
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",No change,29,7,50,44
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",Return to the way it used to be,10,2,18,5
35,25,Move Forward if Harris Is Elected,"If Donald Trump wins the election, will America move forward or return to the way it used to be?",Not sure,22,5,26,36
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",People like me,31,66,5,22
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",No change,13,12,14,15
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",People who aren’t like me,38,10,70,41
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",Not sure,18,12,11,22
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",Totals,100,100,100,100
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",People like me,31,69,2,13
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",No change,13,10,14,15
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",People who aren’t like me,38,11,75,36
36,26,Benefit People Like You if Harris Is Elected,"If Donald Trump wins the election, who will benefit most: people like you or people who aren’t like you?",Not sure,18,10,9,36
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Yes,23,26,21,26
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",No,23,23,22,21
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Not sure,17,16,17,12
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Unifying,15,16,13,11
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Normal,13,18,10,14
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Tolerant,10,11,9,12
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Mainstream,9,10,8,12
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",None of the above,3,3,4,5
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Dishonest,43,80,8,40
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Chaotic,43,73,13,43
37,27,Trump Qualities,"If reelected in 2024, Donald Trump would be 78 at the start of his second term and 82 at the end of it. Is",Extreme,41,59,23,41
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Right decision,52,88,14,50
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Wrong decision,39,8,81,34
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Not sure,10,3,5,15
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Totals,101,99,100,99
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Agree,52,92,8,59
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Disagree,39,6,87,18
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Not sure,10,2,5,23
38,28A,Statements - Trump — The only thing Donald Trump cares about is himself.,Did Joe Biden make the right or wrong decision in dropping out of the 2024 presidential race?,Totals,101,100,100,100
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Right decision,36,5,81,31
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Wrong decision,50,89,8,49
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Not sure,14,6,11,20
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Totals,100,100,100,100
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Agree,36,3,88,7
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Disagree,50,94,4,62
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Not sure,14,3,8,31
39,28B,Statements - Trump — Donald Trump shares my values.,Did Joe Biden make the right or wrong decision in endorsing Kamala Harris to replace him as the 2024,Totals,100,100,100,100
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote","Kamala Harris, the Democrat",46,12,91,43
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote","Donald Trump, the Republican",44,83,6,42
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote","Robert F. Kennedy, Jr., an independent",10,6,3,15
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote","Cornel West, an independent",100,101,100,100
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote","Jill Stein, the Green Party candidate",46,7,97,29
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote","Chase Oliver, the Libertarian Party candidate",44,89,1,49
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote",Someone else,10,4,2,22
40,28C,Statements - Trump — Donald Trump has the mental ability a president needs.,"IfRobertKennedyJr. isacandidateandthe2024electionforpresidentwereheldtoday,whowouldyouvote",Not sure,100,100,100,100
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",Better of Trump,28,3,69,19
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",Worse of Trump,15,6,19,20
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",Neither,43,9,88,39
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",Not sure,13,12,7,19
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",Not at all,44,79,6,41
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",Total a little not at all,57,91,12,61
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",Totals,100,100,101,99
41,29,Trump Cares About People Like You,"Asyoumayknow,RobertKennedyhasdroppedoutoftheraceandendorsedDonaldTrump. DoesKennedy’s",A lot,28,2,73,5
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Better of Kennedy,101,99,99,101
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Worse of Kennedy,4,6,1,4
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Neither,4,2,6,4
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Not sure,8,8,7,8
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Moderate,11,6,14,13
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Conservative,30,18,46,35
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Very conservative,28,40,27,18
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Total conservative,57,59,72,53
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Not sure,24,27,7,26
42,30,Trump Perceived Ideology,And does Kennedy’s endorsement of Trump make you think...?,Totals,101,99,101,100
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,prices excessively,45,7,92,44
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,millions of Americans,47,89,6,44
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,month for all Americans,8,4,2,12
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,"$2,000",100,100,100,100
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,first-time home buyers,45,3,98,23
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,years,47,94,0,54
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,life,8,4,1,23
43,31,Donald Trump Fit to Be President,Do you approve or disapprove of the following policy proposal?,service workers,100,101,99,100
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,Right decision,46,9,91,45
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,Wrong decision,45,85,5,43
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,Not sure,9,6,4,13
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,Totals,100,100,100,101
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,Yes,46,4,98,30
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,No,45,91,1,49
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,Not sure,9,5,1,22
44,32,Trump Up to Challenges,Did Kamala Harris make the right or wrong decision in picking Tim Walz as her running mate?,Totals,100,100,100,101
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,Yes,41,4,87,39
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,No,10,10,6,13
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,Not sure,40,80,4,37
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,Not sure,9,5,4,11
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,Totals,100,99,101,100
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,Become more safe,41,2,93,22
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,No change,10,8,3,19
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,Become less safe,40,86,1,40
45,33,Trump Win - Safety,Do you think Tim Walz is ready to serve as president if necessary?,Not sure,9,4,3,19
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,Right decision,34,4,78,30
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,Wrong decision,14,10,13,20
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,Not sure,40,81,4,35
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,Not sure,11,5,5,15
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,Totals,99,100,100,100
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,More freedom,34,1,81,14
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,No change,14,8,12,25
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,Less freedom,40,86,2,36
46,34,More or Less Freedom if Trump Is Elected,Did Donald Trump make the right or wrong decision in picking JD Vance as his running mate?,Not sure,11,4,5,25
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,Yes,34,4,73,31
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,No,14,16,7,16
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,Not sure,32,58,15,26
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,Not sure,20,23,5,27
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,Totals,100,101,100,100
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,Move forward,34,1,78,14
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,No change,14,13,5,29
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,Return to the way it used to be,32,61,13,27
47,35,Move Forward if Trump Is Elected,Do you think JD Vance is ready to serve as president if necessary?,Not sure,20,25,5,30
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,I watched almost the entire convention,31,5,69,25
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,I only watched some of the convention,10,7,10,11
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,I only watched clips or highlights,42,78,9,42
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,I only read or watched news stories analyzing the convention,17,9,11,21
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,I didn’t watch or read about any of the convention,100,99,99,99
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,People like me,31,4,72,17
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,No change,10,6,10,15
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,People who aren’t like me,42,83,6,34
48,36,Benefit People Like You if Trump Is Elected,How much of this past week’s Democratic National Convention did you watch?,Not sure,17,6,12,33
49,37,Trump Too Old,How would you rate the Democratic convention?,Excellent,47,84,10,45
49,37,Trump Too Old,How would you rate the Democratic convention?,Good,42,9,84,39
49,37,Trump Too Old,How would you rate the Democratic convention?,Total excellent / good,11,7,5,16
49,37,Trump Too Old,How would you rate the Democratic convention?,Fair,100,100,99,100
49,37,Trump Too Old,How would you rate the Democratic convention?,Poor,47,88,6,56
49,37,Trump Too Old,How would you rate the Democratic convention?,Total fair / poor,42,7,87,25
49,37,Trump Too Old,How would you rate the Democratic convention?,Not asked - did not watch or follow convention,11,5,7,19
49,37,Trump Too Old,How would you rate the Democratic convention?,Totals,100,100,100,100
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,More likely,76,88,69,74
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Less likely,10,4,18,11
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,About the same,14,8,13,15
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Not asked - did not watch or follow convention,100,100,100,100
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Right decision,76,91,66,83
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Wrong decision,10,3,20,4
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Not sure,14,6,14,13
50,38,Biden Right or Wrong Decision Dropping Out,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Totals,100,100,100,100
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,More excited,48,91,15,38
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,Less excited,34,2,71,38
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,About the same,18,6,14,24
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,Not asked - did not watch or follow convention,100,99,100,100
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,Right decision,48,92,10,25
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,Wrong decision,34,1,77,38
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,Not sure,18,7,13,37
51,39,Biden Right or Wrong Decision Endorsing Harris,Did the Democratic convention make you more or less excited about voting this year?,Totals,100,100,100,100
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Excellent,100,100,99,100
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Good,39,88,3,29
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Total excellent / good,36,2,87,30
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Fair,7,3,4,16
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Poor,1,1,0,1
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Total fair / poor,1,0,1,2
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Did not see it,1,0,0,2
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Not asked - did not watch or follow convention,1,0,1,2
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Not sure,14,6,4,18
52,40,Hypothetical 2024 Vote - Trump V. Harris with Rfk,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Totals,100,100,100,100
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Mostly unifying,26,3,57,26
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Mostly divisive,17,39,2,13
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Not sure,46,51,37,50
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Not asked - did not watch or follow convention,10,7,4,11
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Totals,99,100,100,100
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Better of Trump,26,3,59,14
