qnum,orig_label,question,prompt,response,total,dem,ind,rep
33,13E,Transportation Etiquette — Playing music without headphones,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,99,100.0,101.0,101.0
34,13F,Transportation Etiquette — Reading over someone’s shoulder,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,4,5.0,2.0,4.0
34,13F,Transportation Etiquette — Reading over someone’s shoulder,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,6,10.0,4.0,4.0
34,13F,Transportation Etiquette — Reading over someone’s shoulder,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,25,29.0,26.0,18.0
34,13F,Transportation Etiquette — Reading over someone’s shoulder,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,58,52.0,57.0,67.0
34,13F,Transportation Etiquette — Reading over someone’s shoulder,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,7,4.0,11.0,7.0
34,13F,Transportation Etiquette — Reading over someone’s shoulder,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,100.0,100.0,100.0
35,13G,Transportation Etiquette — Sleeping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,16,15.0,16.0,18.0
35,13G,Transportation Etiquette — Sleeping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,43,42.0,44.0,42.0
35,13G,Transportation Etiquette — Sleeping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,16,18.0,13.0,17.0
35,13G,Transportation Etiquette — Sleeping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,8,10.0,6.0,8.0
35,13G,Transportation Etiquette — Sleeping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,17,15.0,21.0,15.0
35,13G,Transportation Etiquette — Sleeping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,100.0,100.0,100.0
36,13H,Transportation Etiquette — Starting conversations with strangers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,12,13.0,11.0,12.0
36,13H,Transportation Etiquette — Starting conversations with strangers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,52,44.0,53.0,59.0
36,13H,Transportation Etiquette — Starting conversations with strangers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,13,16.0,12.0,11.0
36,13H,Transportation Etiquette — Starting conversations with strangers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,6,10.0,4.0,4.0
36,13H,Transportation Etiquette — Starting conversations with strangers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,17,16.0,21.0,14.0
36,13H,Transportation Etiquette — Starting conversations with strangers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,99.0,101.0,100.0
37,13I,Transportation Etiquette — Taking extra seats with personal belongings,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,4,4.0,2.0,7.0
37,13I,Transportation Etiquette — Taking extra seats with personal belongings,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,12,13.0,9.0,13.0
37,13I,Transportation Etiquette — Taking extra seats with personal belongings,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,33,35.0,36.0,28.0
37,13I,Transportation Etiquette — Taking extra seats with personal belongings,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,41,41.0,39.0,44.0
37,13I,Transportation Etiquette — Taking extra seats with personal belongings,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,10,7.0,14.0,8.0
37,13I,Transportation Etiquette — Taking extra seats with personal belongings,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,100.0,100.0,100.0
38,13J,Transportation Etiquette — Taking off their shoes,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,5,5.0,6.0,5.0
38,13J,Transportation Etiquette — Taking off their shoes,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,9,8.0,8.0,11.0
38,13J,Transportation Etiquette — Taking off their shoes,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,24,27.0,22.0,23.0
38,13J,Transportation Etiquette — Taking off their shoes,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,53,53.0,51.0,56.0
38,13J,Transportation Etiquette — Taking off their shoes,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,9,6.0,14.0,6.0
38,13J,Transportation Etiquette — Taking off their shoes,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,99.0,101.0,101.0
39,13K,Transportation Etiquette — Taking photos of other passengers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,5,7.0,2.0,7.0
39,13K,Transportation Etiquette — Taking photos of other passengers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,10,11.0,8.0,11.0
39,13K,Transportation Etiquette — Taking photos of other passengers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,18,17.0,23.0,14.0
39,13K,Transportation Etiquette — Taking photos of other passengers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,59,61.0,56.0,60.0
39,13K,Transportation Etiquette — Taking photos of other passengers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,8,4.0,12.0,8.0
39,13K,Transportation Etiquette — Taking photos of other passengers,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,100.0,101.0,100.0
40,13L,Transportation Etiquette — Talking on a speakerphone,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,4,4.0,4.0,5.0
40,13L,Transportation Etiquette — Talking on a speakerphone,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,10,11.0,8.0,11.0
40,13L,Transportation Etiquette — Talking on a speakerphone,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,24,29.0,24.0,19.0
40,13L,Transportation Etiquette — Talking on a speakerphone,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,55,54.0,52.0,61.0
40,13L,Transportation Etiquette — Talking on a speakerphone,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,7,3.0,12.0,5.0
40,13L,Transportation Etiquette — Talking on a speakerphone,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,101.0,100.0,101.0
41,13M,Transportation Etiquette — Using a laptop,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,22,21.0,25.0,19.0
41,13M,Transportation Etiquette — Using a laptop,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,50,47.0,50.0,51.0
41,13M,Transportation Etiquette — Using a laptop,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,10,15.0,6.0,11.0
41,13M,Transportation Etiquette — Using a laptop,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,5,7.0,2.0,7.0
41,13M,Transportation Etiquette — Using a laptop,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,13,11.0,16.0,12.0
41,13M,Transportation Etiquette — Using a laptop,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,101.0,99.0,100.0
42,13N,Transportation Etiquette — Vaping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,4,4.0,3.0,6.0
42,13N,Transportation Etiquette — Vaping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,8,11.0,6.0,7.0
42,13N,Transportation Etiquette — Vaping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,16,18.0,14.0,16.0
42,13N,Transportation Etiquette — Vaping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,63,62.0,62.0,64.0
42,13N,Transportation Etiquette — Vaping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,9,6.0,15.0,7.0
42,13N,Transportation Etiquette — Vaping,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,100,101.0,100.0,100.0
43,13O,Transportation Etiquette — Violating priority seating rules,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always appropriate,4,5.0,2.0,6.0
43,13O,Transportation Etiquette — Violating priority seating rules,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually appropriate,4,6.0,3.0,3.0
43,13O,Transportation Etiquette — Violating priority seating rules,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Usually inappropriate,17,19.0,17.0,16.0
43,13O,Transportation Etiquette — Violating priority seating rules,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Always inappropriate,64,63.0,63.0,66.0
43,13O,Transportation Etiquette — Violating priority seating rules,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Not sure,10,6.0,15.0,10.0
43,13O,Transportation Etiquette — Violating priority seating rules,Do you personally think it is appropriate or inappropriate for passengers to do the following while riding on public transportation such as buses and trains?,Totals,99,99.0,100.0,101.0
44,14,Frequency of Own Driving,Do you think that you personally drive a car...?,Too often,15,19.0,12.0,15.0
44,14,Frequency of Own Driving,Do you think that you personally drive a car...?,About the right amount,59,56.0,57.0,64.0
44,14,Frequency of Own Driving,Do you think that you personally drive a car...?,Not often enough,17,15.0,21.0,15.0
44,14,Frequency of Own Driving,Do you think that you personally drive a car...?,Not sure,9,10.0,11.0,6.0
44,14,Frequency of Own Driving,Do you think that you personally drive a car...?,Totals,100,100.0,101.0,100.0
45,15,Frequency of Americans Driving,Do you think that Americans in general drive cars...?,Too often,45,53.0,46.0,35.0
45,15,Frequency of Americans Driving,Do you think that Americans in general drive cars...?,About the right amount,42,36.0,39.0,52.0
45,15,Frequency of Americans Driving,Do you think that Americans in general drive cars...?,Not often enough,5,4.0,4.0,6.0
45,15,Frequency of Americans Driving,Do you think that Americans in general drive cars...?,Not sure,8,7.0,11.0,6.0
45,15,Frequency of Americans Driving,Do you think that Americans in general drive cars...?,Totals,100,100.0,100.0,99.0
46,16,Compare Americans Driving,"Compared to people in Europe, do you think that Americans generally drive cars...?",Much more often,39,44.0,44.0,28.0
46,16,Compare Americans Driving,"Compared to people in Europe, do you think that Americans generally drive cars...?",Somewhat more often,24,19.0,22.0,31.0
46,16,Compare Americans Driving,"Compared to people in Europe, do you think that Americans generally drive cars...?",About the same amount,19,22.0,15.0,21.0
46,16,Compare Americans Driving,"Compared to people in Europe, do you think that Americans generally drive cars...?",Somewhat less often,2,1.0,1.0,3.0
46,16,Compare Americans Driving,"Compared to people in Europe, do you think that Americans generally drive cars...?",Much less often,2,2.0,1.0,2.0
46,16,Compare Americans Driving,"Compared to people in Europe, do you think that Americans generally drive cars...?",Not sure,15,12.0,16.0,16.0
46,16,Compare Americans Driving,"Compared to people in Europe, do you think that Americans generally drive cars...?",Totals,101,100.0,99.0,101.0
47,17,Ease of Parking,"In your community, is finding a place to park a car...?",Very easy,30,26.0,28.0,38.0
47,17,Ease of Parking,"In your community, is finding a place to park a car...?",Somewhat easy,37,40.0,36.0,35.0
47,17,Ease of Parking,"In your community, is finding a place to park a car...?",Somewhat difficult,21,24.0,21.0,19.0
47,17,Ease of Parking,"In your community, is finding a place to park a car...?",Very difficult,5,6.0,5.0,5.0
47,17,Ease of Parking,"In your community, is finding a place to park a car...?",Not sure,6,3.0,11.0,3.0
47,17,Ease of Parking,"In your community, is finding a place to park a car...?",Totals,99,99.0,101.0,100.0
48,18,Cost of Parking,"In your community, is parking...?",Very expensive,5,7.0,4.0,3.0
48,18,Cost of Parking,"In your community, is parking...?",Somewhat expensive,16,19.0,13.0,15.0
48,18,Cost of Parking,"In your community, is parking...?",Somewhat cheap,24,30.0,19.0,22.0
48,18,Cost of Parking,"In your community, is parking...?",Very cheap,39,29.0,43.0,46.0
48,18,Cost of Parking,"In your community, is parking...?",Not sure,16,14.0,21.0,14.0
48,18,Cost of Parking,"In your community, is parking...?",Totals,100,99.0,100.0,100.0
