,qnum,orig_label,question,prompt,response,total,dem,ind,rep
216,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,Totals,98,101,101,100
217,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,Daily,4,6,5,2
218,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,Weekly,36,38,35,36
219,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,Monthly,23,24,22,23
220,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,A few times a year,18,17,17,20
221,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,Rarely,11,8,12,14
222,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,Never,5,5,5,4
223,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,Not sure,3,2,4,1
224,39,20,Frequency of Visiting a Public Library Growing Up,How often did you visit a public library when you were growing up?,Totals,100,100,100,100
225,40,22,Has Library Card,"Do you currently have a library card for a public library, which allows you to borrow books and other materials?",Yes,56,61,54,53
226,40,22,Has Library Card,"Do you currently have a library card for a public library, which allows you to borrow books and other materials?",No,40,34,42,45
227,40,22,Has Library Card,"Do you currently have a library card for a public library, which allows you to borrow books and other materials?",Not sure,4,5,4,2
228,40,22,Has Library Card,"Do you currently have a library card for a public library, which allows you to borrow books and other materials?",Totals,100,100,100,100
229,41,23,Uses Library Card Remotely,"Doyoueveruseyourlibrarycardtoremotelyaccesspubliclibrarymaterials,suchasdigitalebooks,audiobooks,ormovies—orhavelibrarybooksdelivered",Yes,26,34,23,22
230,41,23,Uses Library Card Remotely,"Doyoueveruseyourlibrarycardtoremotelyaccesspubliclibrarymaterials,suchasdigitalebooks,audiobooks,ormovies—orhavelibrarybooksdelivered",No,69,61,70,75
231,41,23,Uses Library Card Remotely,"Doyoueveruseyourlibrarycardtoremotelyaccesspubliclibrarymaterials,suchasdigitalebooks,audiobooks,ormovies—orhavelibrarybooksdelivered",Not sure,5,5,7,3
232,41,23,Uses Library Card Remotely,"Doyoueveruseyourlibrarycardtoremotelyaccesspubliclibrarymaterials,suchasdigitalebooks,audiobooks,ormovies—orhavelibrarybooksdelivered",Totals,100,100,100,100
233,42,24,Read Any Books in Past Three Years,"In the past three years, have you read any books or listened to any audiobooks?",Yes,70,73,69,69
234,42,24,Read Any Books in Past Three Years,"In the past three years, have you read any books or listened to any audiobooks?",No,30,27,31,31
235,42,24,Read Any Books in Past Three Years,"In the past three years, have you read any books or listened to any audiobooks?",Totals,100,100,100,100
236,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",Totals,99,99,99,100
237,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",-,17,17,17,18
238,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",-,17,17,18,18
239,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",-,11,13,11,10
240,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",-,10,10,10,8
241,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",-,5,6,5,5
242,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",More than,7,7,6,7
243,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",Not sure,2,3,2,2
244,43,25,Number of Books Read in Past Three Years,"In the past three years, about how many books have you read or listened to?",Totals,99,100,100,100
245,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",All of them,4,6,4,3
246,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",Most of them,11,14,10,10
247,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",Half of them,7,9,5,6
248,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",Some of them,17,20,18,15
249,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",None of them,29,23,31,33
250,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",Not sure,2,2,2,1
251,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",I haven’t read any books,30,27,31,32
252,44,26,Books Read From Public Library,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public library?",Totals,100,101,101,100
253,45,27,Trust Officials To Judge Obscenity,How much do you trust public officials in your state and local community to make good decisions about whether material in public libraries is obscene?,A great deal,11,13,9,11
254,45,27,Trust Officials To Judge Obscenity,How much do you trust public officials in your state and local community to make good decisions about whether material in public libraries is obscene?,A moderate amount,27,31,21,28
255,45,27,Trust Officials To Judge Obscenity,How much do you trust public officials in your state and local community to make good decisions about whether material in public libraries is obscene?,A little,22,19,20,26
256,45,27,Trust Officials To Judge Obscenity,How much do you trust public officials in your state and local community to make good decisions about whether material in public libraries is obscene?,Not at all,27,25,31,25
257,45,27,Trust Officials To Judge Obscenity,How much do you trust public officials in your state and local community to make good decisions about whether material in public libraries is obscene?,Not sure,14,12,19,11
258,45,27,Trust Officials To Judge Obscenity,How much do you trust public officials in your state and local community to make good decisions about whether material in public libraries is obscene?,Totals,101,100,100,101
