,qnum,orig_label,question,prompt,response,total,dem,ind,rep
205,54,5F,Should U.S. Government Invest in Technologies — Quantum computing,How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,101,100
206,56,5H,Should U.S. Government Invest in Technologies — Personal space travel,How important do you think it is for the U.S. government to invest in the following technology?,Very important,18,21,13,19
207,56,5H,Should U.S. Government Invest in Technologies — Personal space travel,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,25,27,22,26
208,56,5H,Should U.S. Government Invest in Technologies — Personal space travel,How important do you think it is for the U.S. government to invest in the following technology?,Not important,46,42,52,42
209,56,5H,Should U.S. Government Invest in Technologies — Personal space travel,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,12,10,12,13
210,56,5H,Should U.S. Government Invest in Technologies — Personal space travel,How important do you think it is for the U.S. government to invest in the following technology?,Totals,101,100,99,100
211,57,5I,Should U.S. Government Invest in Technologies — Lab-grown meat,How important do you think it is for the U.S. government to invest in the following technology?,Very important,14,19,11,13
212,57,5I,Should U.S. Government Invest in Technologies — Lab-grown meat,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,26,31,25,21
213,57,5I,Should U.S. Government Invest in Technologies — Lab-grown meat,How important do you think it is for the U.S. government to invest in the following technology?,Not important,46,37,48,54
214,57,5I,Should U.S. Government Invest in Technologies — Lab-grown meat,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,14,13,16,13
215,57,5I,Should U.S. Government Invest in Technologies — Lab-grown meat,How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,100,101
216,58,5J,Should U.S. Government Invest in Technologies — Gene editing technology,How important do you think it is for the U.S. government to invest in the following technology?,Very important,25,37,17,20
217,58,5J,Should U.S. Government Invest in Technologies — Gene editing technology,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,37,33,39,40
218,58,5J,Should U.S. Government Invest in Technologies — Gene editing technology,How important do you think it is for the U.S. government to invest in the following technology?,Not important,22,17,25,25
219,58,5J,Should U.S. Government Invest in Technologies — Gene editing technology,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,16,13,19,14
220,58,5J,Should U.S. Government Invest in Technologies — Gene editing technology,How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,100,99
221,59,5K,Should U.S. Government Invest in Technologies — 3D printing,How important do you think it is for the U.S. government to invest in the following technology?,Very important,30,36,25,29
222,59,5K,Should U.S. Government Invest in Technologies — 3D printing,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,38,39,39,34
223,59,5K,Should U.S. Government Invest in Technologies — 3D printing,How important do you think it is for the U.S. government to invest in the following technology?,Not important,21,15,21,30
224,59,5K,Should U.S. Government Invest in Technologies — 3D printing,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,11,10,15,7
225,59,5K,Should U.S. Government Invest in Technologies — 3D printing,How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,100,100
226,60,5L,Should U.S. Government Invest in Technologies — Blockchain,How important do you think it is for the U.S. government to invest in the following technology?,Very important,18,20,14,22
227,60,5L,Should U.S. Government Invest in Technologies — Blockchain,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,31,38,28,28
228,60,5L,Should U.S. Government Invest in Technologies — Blockchain,How important do you think it is for the U.S. government to invest in the following technology?,Not important,33,28,35,36
229,60,5L,Should U.S. Government Invest in Technologies — Blockchain,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,17,14,23,15
230,60,5L,Should U.S. Government Invest in Technologies — Blockchain,How important do you think it is for the U.S. government to invest in the following technology?,Totals,99,100,100,101
231,61,5M,Should U.S. Government Invest in Technologies — Metaverse,How important do you think it is for the U.S. government to invest in the following technology?,Very important,15,22,7,17
232,61,5M,Should U.S. Government Invest in Technologies — Metaverse,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,19,17,21,18
233,61,5M,Should U.S. Government Invest in Technologies — Metaverse,How important do you think it is for the U.S. government to invest in the following technology?,Not important,45,39,47,51
234,61,5M,Should U.S. Government Invest in Technologies — Metaverse,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,21,22,26,14
235,61,5M,Should U.S. Government Invest in Technologies — Metaverse,How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,101,100
236,62,5N,Should U.S. Government Invest in Technologies — Augmented reality (AR),How important do you think it is for the U.S. government to invest in the following technology?,Very important,18,24,12,19
237,62,5N,Should U.S. Government Invest in Technologies — Augmented reality (AR),How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,29,32,26,27
238,62,5N,Should U.S. Government Invest in Technologies — Augmented reality (AR),How important do you think it is for the U.S. government to invest in the following technology?,Not important,34,24,40,41
239,62,5N,Should U.S. Government Invest in Technologies — Augmented reality (AR),How important do you think it is for the U.S. government to invest in the following technology?,Not sure,19,20,21,14
240,62,5N,Should U.S. Government Invest in Technologies — Augmented reality (AR),How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,99,101
241,64,5P,Should U.S. Government Invest in Technologies — Artificial organs,How important do you think it is for the U.S. government to invest in the following technology?,Very important,36,45,31,32
242,64,5P,Should U.S. Government Invest in Technologies — Artificial organs,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,36,35,32,41
243,64,5P,Should U.S. Government Invest in Technologies — Artificial organs,How important do you think it is for the U.S. government to invest in the following technology?,Not important,17,13,22,17
244,64,5P,Should U.S. Government Invest in Technologies — Artificial organs,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,11,8,15,9
245,64,5P,Should U.S. Government Invest in Technologies — Artificial organs,How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,101,100,99
246,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",Not sure,18,15,21,17
247,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",Totals,99,99,99,101
248,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",people,27,24,28,30
249,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",Before,6,6,5,6
250,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",-,13,16,12,12
251,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",-,11,14,9,11
252,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",-,5,7,6,3
253,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",or later,4,5,5,4
254,65,6,When Will Computers Become More Intelligent Than People,"By when, if ever, would you expect computers to become more intelligent than people?",Never,15,12,14,19
255,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,Totals,101,99,100,100
256,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,Very concerned,17,15,16,19
257,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,Somewhat concerned,32,38,29,30
258,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,Not very concerned,18,22,16,16
259,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,Not concerned at all,9,7,10,9
260,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,Not sure,10,6,15,6
261,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,people,15,12,14,19
262,66,7,Will Superintelligent Computers Attack People,How concerned are you about the possibility of computers that are more intelligent than people attacking humanity?,Totals,101,100,100,99
